State,County,Zip Code,Landfill Name,City,Ownership Type,Year Landfill Opened,Landfill Closure Year,Current Landfill Status,Landfill Design Capacity (tons),Waste in Place (tons),Waste in Place Year,Annual Waste Acceptance Rate (tons per year),Annual Waste Acceptance Year,LFG Generated (mmscfd),,NON HISP,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,NON HISP,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,NON HISP,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,NON HISP,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,NON HISP,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,20TH PERCENTILE,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,40TH PERCENTILE,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,60TH PERCENTILE,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,80TH PERCENTILE,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,80TH PERCENTILE,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA
UT,Salt Lake,84009,Trans-Jordan LF,South Jordan,Public,1958,2033,Open,"15,986,250","10,751,405",2019,"394,180",2019,3.168,,0.92801252,0.92801252,0,0,0,0,0,0,0,0,0.07198748,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
UT,Summit,84017,Summit County/Three Mile Canyon LF,Coalville,Public,1986,2026,Open,,"358,896",,"36,302",2013,,,0.789051764,0.775309208,0.005955108,0,0,0,0.002061383,0.005726065,0,0.005726065,0.210948236,,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,0,0,1,1,1,0,0,1,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,
UT,Duchesne,84021,Duchesne County LF,Duchesne,Public,1984,2044,Open,,,,"39,118",2013,,,0.927058824,0.904575163,0.002091503,0.005490196,0.002091503,0.007581699,0,0.005228758,0,0.005228758,0.072941176,,1,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,
UT,Tooele,84022,Tekoi Landfill,Dugway,Public,2005,2458,Open,"46,188,626","2,555,053",2019,"75,051",2019,0.544,,0.847360913,0.659058488,0.05278174,0.008559201,0.031383738,0,0,0.095577746,0,0.095577746,0.152639087,,1,1,0,1,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,1,1,1,0,0,1,0,1,1,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,1,1,,,,,,,,,,,
UT,Tooele,84029,Wasatch Regional Landfill,North Skull Valley,Private,2005,2381,Open,"203,261,938","8,244,412",2019,"521,932",2019,,,0.936846847,0.881891892,0.002432432,0.007747748,0.016576577,0.014144144,0.000810811,0.013243243,0,0.013243243,0.063153153,,1,1,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,1,1,1,1,0,0,1,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,1,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,
UT,Rich,84038,Rich County LF,Laketown,Public,1982,2030,Open,,"40,688",,"3,978",2013,,,0.996969697,0.996969697,0,0,0,0,0,0,0,0,0.003030303,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
UT,Davis,84040,Davis County Landfill,Layton,Private,1953,2039,Open,"9,670,454","4,456,109",2019,"315,841",2019,1.57,,0.940331029,0.852838885,0.014623926,0.000460926,0.024973811,0.004148334,0.000460926,0.04282422,0.000167609,0.04265661,0.059668971,,1,1,0,0,0,1,0,1,0,1,0,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,1,,,,,,,,,,,,,,0,0,0,1,1,0,1,0,1,0,,,,,,,,,,,
UT,Daggett,84046,Manila City LF,Manila,Public,1974,,Open,,"32,120",,"1,200",2013,,,0.968992248,0.963824289,0,0.005167959,0,0,0,0,0,0,0.031007752,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,1,1,1,1,1,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
UT,Tooele,84074,Tooele Army Depot LF #1,Tooele,Public,,1995,Closed,,,,203,,,,0.874273771,0.832339463,0.004256706,0.005004506,0.005483865,0.005042855,0.0007478,0.021398577,0.000268441,0.021130136,0.125726229,,1,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,1,1,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,
UT,Tooele,84074,Tooele Army Depot LF #2,Tooele,Public,,1995,Closed,,,,260,,,,0.874273771,0.832339463,0.004256706,0.005004506,0.005483865,0.005042855,0.0007478,0.021398577,0.000268441,0.021130136,0.125726229,,1,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,1,1,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,
UT,Uintah,84078,Uintah County/Vernal City LF,Vernal,Public,1950,2025,Open,,"2,773,000",,"46,806",2013,,,0.909093919,0.857549575,0.004237428,0.022908597,0.004270533,0.000860728,0,0.019267057,0,0.019267057,0.090906081,,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,1,1,0,1,0,1,1,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,
UT,Davis,84087,Bountiful Sanitary LF,Woods Cross,Public,1960,2050,Open,"5,512,500","3,366,905",2019,"98,720",2019,0.589,,0.921964771,0.817917798,0.017741019,0,0.012563924,0.034156197,0,0.039585832,0,0.039585832,0.078035229,,1,1,0,0,0,1,0,1,0,1,0,,,,,,,,,,,,,,0,0,1,0,1,1,0,1,0,1,1,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,1,0,,,,,,,,,,,
UT,Salt Lake,84104,Salt Lake Valley LF,Salt Lake City,Public,1982,2082,Open,"43,739,621","16,812,668",2019,"382,438",2019,3.55,,0.49689441,0.289977581,0.025947297,0.023595134,0.060384432,0.053879231,0.009371899,0.033738836,0.001286339,0.032452497,0.50310559,,0,0,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,1,1,,,,,,,,,,,
UT,Salt Lake,84128,Leekay Landfill,Salt Lake City,Public,1982,1993,Closed,"4,961,250","4,884,075",1993,"253,575",1993,,,0.639987639,0.534649258,0.019236712,0.004751236,0.035344561,0.027155439,0.003592398,0.015258035,0,0.015258035,0.360012361,,0,0,0,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,0,1,1,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,1,,,,,,,,,,,
UT,Cache,84305,North Valley Landfill (NVL),Clarkston,Public,2018,2100,Open,"14,950,000","153,603",2019,"76,034",2019,,,0.954954955,0.954954955,0,0,0,0,0,0,0,0,0.045045045,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
UT,Box Elder,84313,Grouse Creek LF,Grouse Creek,Public,1980,1995,Closed,,"1,760",,110,,,,1,1,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
UT,Cache,84321,City of Logan Sanitary Landfill,Logan,Public,1960,2017,Closed,"6,701,147","3,017,085",2017,"84,069",2017,0.873,,0.865180673,0.802825115,0.010216203,0.001101536,0.02192272,0.004514136,0.004254952,0.020346012,0.001058338,0.019287674,0.134819327,,1,1,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,0,1,,,,,,,,,,,
UT,Weber,84401,Weber County LF,Ogden,Public,1966,1996,Closed,"5,808,994","4,068,838",1996,"203,053",1996,,,0.758832298,0.68178882,0.017515528,0.011279503,0.011254658,0.005118012,0.001391304,0.030484472,0.001142857,0.029341615,0.241167702,,0,1,0,1,0,1,0,1,1,1,1,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,1,0,,,,,,,,,,,,,,0,0,1,0,1,0,0,1,0,1,,,,,,,,,,,
UT,Carbon,84501,Carbon County LF,Price,Public,1956,1995,Closed,,"280,000",,"7,000",,,,0.859406092,0.847619777,0.004515537,0.002066432,0.000765345,0.001224552,0.000765345,0.002449105,0.000153069,0.002296036,0.140593908,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,1,0,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,
UT,Emery,84513,Emery County LF,Castle Dale,Public,1983,2024,Open,,"212,184",,"10,076",2013,,,0.983014862,0.981599434,0,0,0.001415428,0,0,0,0,0,0.016985138,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,1,0,1,1,1,1,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
UT,Carbon,84520,ECDC Environmental Landfill,East Carbon,Private,1992,3000,Open,"482,003,988","16,621,639",2019,"373,776",2019,3.53,,0.782861897,0.775374376,0,0.00249584,0,0,0,0.004991681,0,0.004991681,0.217138103,,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,1,0,1,1,1,0,1,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
UT,Utah,84606,Provo LF,Provo,Public,1963,1991,Closed,,"1,131,000",,"39,000",,,,0.8552589,0.754476807,0.006823085,0.004557713,0.029719525,0.008171521,0.004908306,0.046601942,0.000296656,0.046305286,0.1447411,,1,1,0,0,0,1,1,1,0,1,0,,,,,,,,,,,,,,0,0,0,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,1,1,1,1,1,1,,,,,,,,,,,
UT,Millard,84624,Millard County LF,Delta,Public,1986,2034,Open,,"67,650",,"13,469",2013,,,0.831998637,0.806611007,0.003578122,0.005111603,0.008689726,0.001022321,0,0.006985858,0,0.006985858,0.168001363,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,1,1,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,
UT,Utah,84626,Bayview LF,Elberta,Public,1991,2070,Open,"21,609,000","4,074,829",2019,"352,860",2019,,,0.759911894,0.689427313,0,0,0,0.026431718,0.017621145,0.026431718,0,0.026431718,0.240088106,,0,1,0,0,0,1,1,1,0,1,1,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,1,1,,,,,,,,,,,,,,0,1,1,1,0,0,0,1,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,1,,,,,,,,,,,
UT,Juab,84648,Juab Rural Development Agency Landfill,Nephi,Public,1988,2044,Open,,"18,300",,"5,128",2013,,,0.936458976,0.903917335,0.00400987,0.004164096,0,0.000925355,0,0.02344232,0,0.02344232,0.063541024,,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,1,,,,,,,,,,,,,,0,0,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,1,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,
UT,Utah,84651,Payson City LF,Payson,Public,1951,2014,Closed,,"616,029",,"18,350",2013,,,0.904530139,0.871695994,0.00044927,0.006664171,0.005166604,0.003968551,0.000336952,0.016248596,0,0.016248596,0.095469861,,1,1,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,1,1,1,1,0,1,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,
UT,Beaver,84713,Beaver County LF,Beaver,Public,1968,2026,Open,,"107,648",,"7,319",2013,,,0.90413318,0.891216992,0,0.012916188,0,0,0,0,0,0,0.09586682,,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,1,0,1,1,1,1,1,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
UT,Iron,84720,Iron County/ Armstrong Pit LF,Cedar City,Public,1994,2044,Open,,"44,962",,"40,124",2013,,,0.929260156,0.877530503,0.010601837,0.009733583,0.011241603,0.002330576,0.001553717,0.016268336,0,0.016268336,0.070739844,,1,1,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,0,1,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,1,0,1,1,0,0,0,0,,,,,,,,,,,
UT,Kane,84729,Long Valley Sanitary Landfill,Glendale,Public,1988,2094,Open,,"6,560",,"2,500",2013,,,0.970149254,0.955223881,0,0.014925373,0,0,0,0,0,0,0.029850746,,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,1,1,1,1,1,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
UT,Kane,84741,Kane County/Kanab LF,Kanab,Public,1981,2044,Open,,"39,680",,"4,000",2013,,,0.947849194,0.900016609,0.000166085,0.019099817,0.003986049,0.001328683,0,0.023251952,0,0.023251952,0.052150806,,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,1,1,1,0,1,0,1,1,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,
UT,Washington,84780,Washington County Landfill,Washington,Public,1981,2058,Open,"8,268,750","3,973,201",2019,"221,366",2019,0.76,,0.903821827,0.861156898,0.002069997,0.018591636,0.009084985,0.001533331,0.00222333,0.009161651,0.001073332,0.00808832,0.096178173,,1,1,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,0,0,0,1,1,1,1,0,1,0,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,1,0,1,1,0,1,0,0,,,,,,,,,,,
AZ,Maricopa,85009,27th Avenue Landfill,Phoenix,Public,1978,1995,Closed,"10,727,362","10,727,362",1995,"55,512",1995,2.22,,0.183249212,0.119336311,0.033532517,0.015451258,0.003132796,0.002146545,0.002107869,0.007541916,0.001256986,0.00628493,0.816750788,,0,0,0,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,0,0,1,1,0,1,1,0,1,0,1,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,1,1,0,1,0,1,,,,,,,,,,,
AZ,Maricopa,85023,Deer Valley Landfill,Phoenix,Public,,1972,Closed,,,,,,,,0.733278861,0.60023929,0.046048792,0.007908253,0.04517334,0.000466908,0.005865531,0.027576748,0.004231353,0.023345395,0.266721139,,0,0,0,1,0,0,1,1,1,1,1,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,1,1,1,1,0,1,0,1,,,,,,,,,,,
AZ,Maricopa,85024,Lone Cactus Landfill,Phoenix,Public,1981,2013,Closed,,"11,158,328",2013,"63,240",2013,2.9,,0.865627768,0.757107192,0.029636788,0.005194491,0.037166787,0.002939518,0,0.033582991,0.000604011,0.03297898,0.134372232,,1,1,0,0,0,1,0,1,0,1,0,,,,,,,,,,,,,,0,0,1,1,1,1,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,1,0,1,1,1,1,,,,,,,,,,,
AZ,Maricopa,85027,Skunk Creek Landfill,Phoenix,Public,1973,2005,Closed,"16,125,406","16,125,406",2005,"1,011,198",2005,3.99,,0.795447944,0.656509915,0.021545692,0.011776199,0.073825681,0.002323555,0.000739313,0.02872759,0.004488686,0.024238904,0.204552056,,0,1,0,1,1,1,0,1,1,1,1,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,0,0,1,1,1,0,0,1,0,1,,,,,,,,,,,
AZ,Pinal,85132,Cactus Landfill,Florence,Private,2004,2407,Open,"168,028,763","4,534,471",2019,"361,670",2019,0.818,,0.640979375,0.496278475,0.060922738,0.044482871,0.006866652,0.00746811,0.000626519,0.02433401,2.51E-05,0.024308949,0.359020625,,0,0,0,1,0,1,0,1,0,1,1,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,1,1,1,0,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,,,,,,,,,,,
AZ,Pinal,85132,Durham Regional Landfill,Florence,Private,2015,2029,Open,"28,595,171","1,676,207",2019,"437,909",2019,,,0.640979375,0.496278475,0.060922738,0.044482871,0.006866652,0.00746811,0.000626519,0.02433401,2.51E-05,0.024308949,0.359020625,,0,0,0,1,0,1,0,1,0,1,1,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,1,1,1,0,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,1,,,,,,,,,,,
